smiles,score
Brc1cccc(Nc2ncnc3c4nc[nH]c4ccc23)c1,0.5022868361177188
Brc1cccc(Nc2ncnc3cc4nn[nH]c4cc23)c1,0.6691310542744212
Brc1cccc(Nc2ncnc3cc4ncsc4cc23)c1,0.5747394938288478
Brc1cccc(Nc2ncnc3cc4cn[nH]c4cc23)c1,0.7681600135445696
Brc1cccc(Nc2ncnc3cc4[nH]ncc4cc23)c1,0.7579051405143901
Brc1cccc(Nc2ncnc3cc4[nH]ccc4cc23)c1,0.7579051405143901
Brc1cccc(Nc2ncnc3ccc4cc[nH]c4c23)c1,0.7166957082830897
Brc1cccc(Nc2ncnc3cc4ccccc4cc23)c1,0.9563038884159278
Brc1cccc(Nc2ncnc3cc4nccnc4cc23)c1,0.7041463671155681
C(Nc1ncnc2ccncc12)c1ccccc1,0.4354511613861874
Nc1cc2ncnc(NCc3ccccc3)c2cn1,0.4723063806601377
CC(=O)Nc1cc2ncnc(NCc3ccccc3)c2cn1,0.5420858832861445
Brc1cccc(Nc2ncnc3ccncc23)c1,0.5838414190367374
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,0.6336687066289156
CC(=O)Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,0.5913209924732844
Fc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,0.6232334527235154
CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,0.8063990994090576
CN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,0.8205854582458809
COc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,0.5795373411394433
CNc1cc2ncn(C)\c(=N/c3cccc(Br)c3)c2cn1,0.6802512387678576
C(Nc1ncnc2cnccc12)c1ccccc1,0.4223417046245656
Brc1cccc(Nc2ncnc3cnccc23)c1,0.5688674321887248
Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,0.8063990994090576
Clc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,0.5785303528013765
Fc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,0.5335300615975476
CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,0.9172924692586913
CN(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,0.9287347115021582
COc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,0.687247099152517
COc1ccc(CNc2cc3c(Nc4cccc(Br)c4)ncnc3cn2)cc1,0.6921234734675246
CNc1cc2c(Nc3ccccc3)ncnc2cn1,0.6378593068035424
C(Nc1ncnc2ncccc12)c1ccccc1,0.3589202366006023
Brc1cccc(Nc2ncnc3ncccc23)c1,0.46537716931327416
Nc1ccc2c(Nc3cccc(Br)c3)ncnc2n1,0.4529640869799933
Fc1ccc2c(Nc3cccc(Br)c3)ncnc2n1,0.46560908784100796
CNc1ccc2c(Nc3cccc(Br)c3)ncnc2n1,0.5680950988959763
CN(C)c1ccc2c(Nc3cccc(Br)c3)ncnc2n1,0.4953287298078591
COc1ccc2c(Nc3cccc(Br)c3)ncnc2n1,0.5036251501604257
C(Nc1ncnc2cccnc12)c1ccccc1,0.4706222207371071
Brc1cccc(Nc2ncnc3cccnc23)c1,0.5849943668590274
Nc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,0.6445841343519234
Clc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,0.6102901298897728
Fc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,0.5747394938288478
CNc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,0.6802512387678576
